"counter","size","memtype","temp","opt","value"
PAPI_L2_DCM,small,unc,nt,O2.stride,1729
PAPI_L2_DCR,huge,wb,t,O2,985112221
PAPI_L2_DCR,huge,wb,t,O2.double,985095352
PAPI_L2_DCR,huge,wb,t,O2.stride,1970283666
PAPI_L2_DCR,huge,wb,nt,O2,985104089
PAPI_L2_DCR,huge,wb,nt,O2.double,985108506
PAPI_L2_DCR,huge,wb,nt,O2.stride,1970240711
PAPI_L2_DCR,huge,wc,t,O2,1926321
PAPI_L2_DCR,huge,wc,t,O2.double,1926408
PAPI_L2_DCR,huge,wc,t,O2.stride,3964659
PAPI_L2_DCR,huge,wc,nt,O2,1938021
PAPI_L2_DCR,huge,wc,nt,O2.double,1937600
PAPI_L2_DCR,huge,wc,nt,O2.stride,3877721
PAPI_L2_DCR,huge,unc,t,O2,1926136
PAPI_L2_DCR,huge,unc,t,O2.double,1925964
PAPI_L2_DCR,huge,unc,t,O2.stride,3964639
PAPI_L2_DCR,huge,unc,nt,O2,1927192
PAPI_L2_DCR,huge,unc,nt,O2.double,1925919
PAPI_L2_DCR,huge,unc,nt,O2.stride,3972381
PAPI_L2_DCR,small,wb,t,O2,984980702
PAPI_L2_DCR,small,wb,t,O2.double,984979835
PAPI_L2_DCR,small,wb,t,O2.stride,1969959256
PAPI_L2_DCR,small,wb,nt,O2,984977781
PAPI_L2_DCR,small,wb,nt,O2.double,984980475
PAPI_L2_DCR,small,wb,nt,O2.stride,1969959330
PAPI_L2_DCR,small,wc,t,O2,431032
PAPI_L2_DCR,small,wc,t,O2.double,444433
PAPI_L2_DCR,small,wc,t,O2.stride,490676
PAPI_L2_DCR,small,wc,nt,O2,45822
PAPI_L2_DCR,small,wc,nt,O2.double,31858
PAPI_L2_DCR,small,wc,nt,O2.stride,78424
PAPI_L2_DCR,small,unc,t,O2,441067
PAPI_L2_DCR,small,unc,t,O2.double,466291
PAPI_L2_DCR,small,unc,t,O2.stride,555045
PAPI_L2_DCR,small,unc,nt,O2,485154
PAPI_L2_DCR,small,unc,nt,O2.double,420943
PAPI_L2_DCR,small,unc,nt,O2.stride,610816
PAPI_L3_TCM,huge,wb,t,O2,985082614
PAPI_L3_TCM,huge,wb,t,O2.double,985080131
PAPI_L3_TCM,huge,wb,t,O2.stride,1970209128
PAPI_L3_TCM,huge,wb,nt,O2,985069996
PAPI_L3_TCM,huge,wb,nt,O2.double,985076661
PAPI_L3_TCM,huge,wb,nt,O2.stride,1970167260
PAPI_L3_TCM,huge,wc,t,O2,157923
PAPI_L3_TCM,huge,wc,t,O2.double,170929
PAPI_L3_TCM,huge,wc,t,O2.stride,142119
PAPI_L3_TCM,huge,wc,nt,O2,2710
PAPI_L3_TCM,huge,wc,nt,O2.double,2431
PAPI_L3_TCM,huge,wc,nt,O2.stride,49599
PAPI_L3_TCM,huge,unc,t,O2,149836
PAPI_L3_TCM,huge,unc,t,O2.double,158469
PAPI_L3_TCM,huge,unc,t,O2.stride,225020
PAPI_L3_TCM,huge,unc,nt,O2,141489
PAPI_L3_TCM,huge,unc,nt,O2.double,152644
PAPI_L3_TCM,huge,unc,nt,O2.stride,142045
PAPI_L3_TCM,small,wb,t,O2,142916450
PAPI_L3_TCM,small,wb,t,O2.double,160585928
PAPI_L3_TCM,small,wb,t,O2.stride,309409341
PAPI_L3_TCM,small,wb,nt,O2,104717430
PAPI_L3_TCM,small,wb,nt,O2.double,84484424
PAPI_L3_TCM,small,wb,nt,O2.stride,234323229
PAPI_L3_TCM,small,wc,t,O2,465
PAPI_L3_TCM,small,wc,t,O2.double,414
PAPI_L3_TCM,small,wc,t,O2.stride,610
PAPI_L3_TCM,small,wc,nt,O2,340
PAPI_L3_TCM,small,wc,nt,O2.double,28
PAPI_L3_TCM,small,wc,nt,O2.stride,35
PAPI_L3_TCM,small,unc,t,O2,532
PAPI_L3_TCM,small,unc,t,O2.double,1013
PAPI_L3_TCM,small,unc,t,O2.stride,403
PAPI_L3_TCM,small,unc,nt,O2,633
PAPI_L3_TCM,small,unc,nt,O2.double,529
PAPI_L3_TCM,small,unc,nt,O2.stride,568
PAPI_L3_TCR,huge,wb,t,O2,985064759
PAPI_L3_TCR,huge,wb,t,O2.double,985009355
PAPI_L3_TCR,huge,wb,t,O2.stride,1970250857
PAPI_L3_TCR,huge,wb,nt,O2,985062730
PAPI_L3_TCR,huge,wb,nt,O2.double,985055360
PAPI_L3_TCR,huge,wb,nt,O2.stride,1970203969
PAPI_L3_TCR,huge,wc,t,O2,1924823
PAPI_L3_TCR,huge,wc,t,O2.double,1924489
PAPI_L3_TCR,huge,wc,t,O2.stride,3848431
PAPI_L3_TCR,huge,wc,nt,O2,1920843
PAPI_L3_TCR,huge,wc,nt,O2.double,1920603
PAPI_L3_TCR,huge,wc,nt,O2.stride,3840351
PAPI_L3_TCR,huge,unc,t,O2,1924807
PAPI_L3_TCR,huge,unc,t,O2.double,1924431
PAPI_L3_TCR,huge,unc,t,O2.stride,3847627
PAPI_L3_TCR,huge,unc,nt,O2,1924393
PAPI_L3_TCR,huge,unc,nt,O2.double,1924316
PAPI_L3_TCR,huge,unc,nt,O2.stride,3847370
PAPI_L3_TCR,small,wb,t,O2,984976578
PAPI_L3_TCR,small,wb,t,O2.double,984977452
PAPI_L3_TCR,small,wb,t,O2.stride,1969950200
PAPI_L3_TCR,small,wb,nt,O2,984975866
PAPI_L3_TCR,small,wb,nt,O2.double,984975953
PAPI_L3_TCR,small,wb,nt,O2.stride,1969949250
PAPI_L3_TCR,small,wc,t,O2,1159
PAPI_L3_TCR,small,wc,t,O2.double,1813
PAPI_L3_TCR,small,wc,t,O2.stride,2011
PAPI_L3_TCR,small,wc,nt,O2,616
PAPI_L3_TCR,small,wc,nt,O2.double,418
PAPI_L3_TCR,small,wc,nt,O2.stride,523
PAPI_L3_TCR,small,unc,t,O2,2080
PAPI_L3_TCR,small,unc,t,O2.double,1591
PAPI_L3_TCR,small,unc,t,O2.stride,1783
PAPI_L3_TCR,small,unc,nt,O2,2036
PAPI_L3_TCR,small,unc,nt,O2.double,2568
PAPI_L3_TCR,small,unc,nt,O2.stride,1589
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2,1966090241
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2.double,1966090346
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2.stride,1966100174
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2,1966090514
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2.double,1966090185
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2.stride,1966100363
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2,1966202531
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2.double,1966202461
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2.stride,1966210123
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2,1966092331
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2.double,1966091880
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2.stride,1966106000
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2,1966202583
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2.double,1966202542
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2.stride,1966209340
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2,1966202523
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2.double,1966200593
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2.stride,1966209322
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2,1966083087
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2.double,1966083906
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2.stride,1966087651
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2,1966084284
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2.double,1966082947
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2.stride,1966087189
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2,1966202278
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2.double,1966202297
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2.stride,1966209054
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2,1966087329
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2.double,1966087886
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2.stride,1966098694
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2,1966202300
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2.double,1966202917
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2.stride,1966209020
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2,1966202272
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2.double,1966200840
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2.stride,1966208807
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2,985014674
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2.double,985065796
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2.stride,1970228965
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2,985009583
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2.double,985009434
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2.stride,1970019358
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2,1968004451
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2.double,1968004571
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2.stride,1969927613
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2,1136082483
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2.double,1142241562
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2.stride,1969972626
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2,1968004646
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2.double,1968004689
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2.stride,1969928270
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2,1968004416
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2.double,1968004360
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2.stride,1969927278
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2,984975941
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2.double,984982136
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2.stride,1969950937
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2,984976086
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2.double,984977476
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2.stride,1969954730
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2,1966082817
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2.double,1966081756
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2.stride,1966082374
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2,1134133818
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2.double,1139909770
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2.stride,1966134102
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2,1966082749
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2.double,1966082460
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2.stride,1966081887
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2,1966081716
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2.double,1966081423
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2.stride,1966081835
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2,985082080
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.double,985078781
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.stride,1970260712
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2,985095535
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.double,985094529
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.stride,1970206186
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2,1924026
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.double,1923695
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.stride,3847474
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2,1920409
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.double,1920625
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.stride,3839975
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2,1924276
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.double,1924173
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.stride,3846812
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2,1923988
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2.double,1924114
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2.stride,3847585
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2,984980808
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2.double,984975147
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2.stride,1969949627
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2,984977691
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2.double,984974937
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2.stride,1969949692
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2,2169
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2.double,1487
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2.stride,2501
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2,408
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2.double,515
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2.stride,1093
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2,1653
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2.double,1926
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2.stride,1448
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2,1189
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2.double,2266
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2.stride,1652
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2,985069597
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2.double,985085768
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2.stride,1970250170
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2,985088777
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2.double,985079757
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2.stride,1970209677
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2,1924207
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2.double,1923926
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2.stride,3847491
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2,1920535
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2.double,1920382
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2.stride,3839159
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2,1924104
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2.double,1923948
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2.stride,3847106
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2,1923853
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2.double,1924049
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2.stride,3847074
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2,984976896
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2.double,984975098
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2.stride,1969949497
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2,984978162
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2.double,984975256
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2.stride,1969949345
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2,1413
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2.double,1713
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2.stride,2105
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2,353
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2.double,391
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2.stride,691
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2,1334
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2.double,1207
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2.stride,2529
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2,1937
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2.double,2962
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2.stride,1361
PAPI_TOT_CYC,huge,wb,t,O2,19614302101
PAPI_TOT_CYC,huge,wb,t,O2.double,19583273083
PAPI_TOT_CYC,huge,wb,t,O2.stride,38773016302
PAPI_TOT_CYC,huge,wb,nt,O2,20145146474
PAPI_TOT_CYC,huge,wb,nt,O2.double,19577727311
PAPI_TOT_CYC,huge,wb,nt,O2.stride,38983222324
PAPI_TOT_CYC,huge,wc,t,O2,413539343925
PAPI_TOT_CYC,huge,wc,t,O2.double,413539031503
PAPI_TOT_CYC,huge,wc,t,O2.stride,432956018320
PAPI_TOT_CYC,huge,wc,nt,O2,23742376710
PAPI_TOT_CYC,huge,wc,nt,O2.double,22867368769
PAPI_TOT_CYC,huge,wc,nt,O2.stride,50217746030
PAPI_TOT_CYC,huge,unc,t,O2,413545296083
PAPI_TOT_CYC,huge,unc,t,O2.double,413541529477
PAPI_TOT_CYC,huge,unc,t,O2.stride,432956079113
PAPI_TOT_CYC,huge,unc,nt,O2,413544752795
PAPI_TOT_CYC,huge,unc,nt,O2.double,407525754586
PAPI_TOT_CYC,huge,unc,nt,O2.stride,432950871464
PAPI_TOT_CYC,small,wb,t,O2,6715865424
PAPI_TOT_CYC,small,wb,t,O2.double,7176797571
PAPI_TOT_CYC,small,wb,t,O2.stride,12599527398
PAPI_TOT_CYC,small,wb,nt,O2,7856171134
PAPI_TOT_CYC,small,wb,nt,O2.double,7448816693
PAPI_TOT_CYC,small,wb,nt,O2.stride,13576010758
PAPI_TOT_CYC,small,wc,t,O2,413128278267
PAPI_TOT_CYC,small,wc,t,O2.double,413039388647
PAPI_TOT_CYC,small,wc,t,O2.stride,433346746151
PAPI_TOT_CYC,small,wc,nt,O2,23979751844
PAPI_TOT_CYC,small,wc,nt,O2.double,23408039799
PAPI_TOT_CYC,small,wc,nt,O2.stride,50828509149
PAPI_TOT_CYC,small,unc,t,O2,413033333429
PAPI_TOT_CYC,small,unc,t,O2.double,413085934100
PAPI_TOT_CYC,small,unc,t,O2.stride,433179013221
PAPI_TOT_CYC,small,unc,nt,O2,413078743333
PAPI_TOT_CYC,small,unc,nt,O2.double,407725600938
PAPI_TOT_CYC,small,unc,nt,O2.stride,433325827590
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2,15028634875
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2.double,15948677733
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2.stride,33667610416
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2,15226153448
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2.double,15844669652
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2.stride,33645365177
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2,83586373
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2.double,82443404
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2.stride,135395787
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2,50960427
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2.double,52086356
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2.stride,98248587
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2,82893087
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2.double,117876172
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2.stride,148543399
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2,82501413
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2.double,83409667
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2.stride,134750954
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2,4032752257
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2.double,4296306670
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2.stride,10191491993
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2,4195611066
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2.double,4629417518
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2.stride,7226205365
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2,3272716
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2.double,3375881
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2.stride,4309100
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2,263316
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2.double,214069
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2.stride,520299
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2,3585894
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2.double,3631656
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2.stride,3679995
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2,3311101
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2.double,3497635
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2.stride,4230000
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2,14981290328
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2.double,16169564310
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2.stride,33653930991
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2,15225138062
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2.double,15822520623
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2.stride,33632910804
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2,407960004680
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2.double,409571541627
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2.stride,427380451167
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2,18885246208
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2.double,19215551489
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2.stride,44809370550
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2,407948808353
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2.double,409565443091
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2.stride,427405969619
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2,407232879931
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2.double,403597875168
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2.stride,427026865030
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2,3616503898
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2.double,2828177601
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2.stride,6427037469
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2,2707835097
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2.double,2853456649
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2.stride,7009848842
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2,407415097675
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2.double,409063520439
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2.stride,427756678857
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2,19097318958
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2.double,19693781922
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2.stride,45395724136
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2,407434744944
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2.double,408981391102
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2.stride,427675493274
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2,406725008755
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2.double,403771516323
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2.stride,427399419897
L1-DCACHE-LOADS,huge,wb,t,O2,1966090220
L1-DCACHE-LOADS,huge,wb,t,O2.double,1966090220
L1-DCACHE-LOADS,huge,wb,t,O2.stride,1966100167
L1-DCACHE-LOADS,huge,wb,nt,O2,1966090514
L1-DCACHE-LOADS,huge,wb,nt,O2.double,1966090178
L1-DCACHE-LOADS,huge,wb,nt,O2.stride,1966100279
L1-DCACHE-LOADS,huge,wc,t,O2,1966202515
L1-DCACHE-LOADS,huge,wc,t,O2.double,1966203268
L1-DCACHE-LOADS,huge,wc,t,O2.stride,1966209145
L1-DCACHE-LOADS,huge,wc,nt,O2,1966092324
L1-DCACHE-LOADS,huge,wc,nt,O2.double,1966091875
