"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"2289","86",2289,"86.20","6","6","tt",".20"
"2291","116",2291,"116.20","8","13","tt",".20"
"2294","118",2294,"118.20","6","14","tt",".20"
"2296","71",2296,"71.20","7","2","tt",".20"
"2299","103",2299,"103.20","7","10","tt",".20"
"2300","85",2300,"85.20","5","6","tt",".20"
"2301","81",2301,"81.20","5","5","tt",".20"
"2302","73",2302,"73.20","5","3","tt",".20"
"2303","80",2303,"80.20","8","4","tt",".20"
"2304","99",2304,"99.20","7","9","tt",".20"
"2305","65",2305,"65.20","5","1","tt",".20"
"2308","83",2308,"83.20","7","5","tt",".20"
"2309","61",2309,"61.20","5","0","tt",".20"
"2311","79",2311,"79.20","7","4","tt",".20"
"2312","100",2312,"100.20","8","9","tt",".20"
"2313","96",2313,"96.20","8","8","tt",".20"
"2314","76",2314,"76.20","8","3","tt",".20"
"2316","84",2316,"84.20","8","5","tt",".20"
"2322","68",2322,"68.20","8","1","tt",".20"
"2325","117",2325,"117.20","5","14","tt",".20"
"2326","107",2326,"107.20","7","11","tt",".20"
"2328","91",2328,"91.20","7","7","tt",".20"
"2335","77",2335,"77.20","5","4","tt",".20"
"2336","63",2336,"63.20","7","0","tt",".20"
"2338","75",2338,"75.20","7","3","tt",".20"
"2340","64",2340,"64.20","8","0","tt",".20"
"2342","95",2342,"95.20","7","8","tt",".20"
"2343","110",2343,"110.20","6","12","tt",".20"
"2345","108",2345,"108.20","8","11","tt",".20"
"2346","88",2346,"88.20","8","6","tt",".20"
"2350","119",2350,"119.20","7","14","tt",".20"
"2351","72",2351,"72.20","8","2","tt",".20"
"2352","109",2352,"109.20","5","12","tt",".20"
"2353","112",2353,"112.20","8","12","tt",".20"
"2354","93",2354,"93.20","5","8","tt",".20"
"2356","104",2356,"104.20","8","10","tt",".20"
"2358","101",2358,"101.20","5","10","tt",".20"
"2359","114",2359,"114.20","6","13","tt",".20"
"2362","89",2362,"89.20","5","7","tt",".20"
"2363","120",2363,"120.20","8","14","tt",".20"
"2364","111",2364,"111.20","7","12","tt",".20"
"2367","70",2367,"70.20","6","2","tt",".20"
"2369","113",2369,"113.20","5","13","tt",".20"
"2370","67",2370,"67.20","7","1","tt",".20"
"2373","62",2373,"62.20","6","0","tt",".20"
"2375","106",2375,"106.20","6","11","tt",".20"
"2377","66",2377,"66.20","6","1","tt",".20"
"2378","105",2378,"105.20","5","11","tt",".20"
"2380","82",2380,"82.20","6","5","tt",".20"
"2381","102",2381,"102.20","6","10","tt",".20"
"2383","94",2383,"94.20","6","8","tt",".20"
"2388","115",2388,"115.20","7","13","tt",".20"
"2393","92",2393,"92.20","8","7","tt",".20"
"2395","90",2395,"90.20","6","7","tt",".20"
"2396","98",2396,"98.20","6","9","tt",".20"
"2397","97",2397,"97.20","5","9","tt",".20"
"2400","78",2400,"78.20","6","4","tt",".20"
