"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"14811","1111",14811,1111,"13","1","nn",".3"
"14812","12348",14812,12348,"7","2","nn",".26"
"14813","13154",14813,13154,"13","3","nn",".28"
"14814","239",14814,239,"14","9","tt",".1"
"14815","14699",14815,14699,"7","5","tn",".31"
"14816","7838",14816,7838,"7","5","nt",".17"
"14817","15344",14817,15344,"9","7","nn",".33"
"14818","18287",14818,18287,"10","7","tn",".39"
"14819","18044",14819,18044,"13","5","nn",".38"
"14820","4994",14820,4994,"14","2","nn",".11"
"14821","5583",14821,5583,"4","4","nt",".12"
"14822","3533",14822,3533,"13","5","tn",".8"
"14823","20454",14823,20454,"8","6","tt",".43"
"14824","17047",14824,17047,"2","1","tt",".36"
"14825","17038",14825,17038,"4","2","tt",".36"
"14826","17010",14826,17010,"11","2","nt",".36"
"14827","15099",14827,15099,"3","3","nn",".32"
"14828","9919",14828,9919,"10","7","tt",".21"
"14829","20423",14829,20423,"8","7","tn",".43"
"14830","17551",14830,17551,"11","6","tt",".37"
"14831","18383",14831,18383,"11","1","nn",".39"
"14832","9968",14832,9968,"11","10","tt",".21"
"14833","3697",14833,3697,"14","6","tn",".8"
"14834","18446",14834,18446,"5","0","nt",".39"
"14835","16115",14835,16115,"13","5","nt",".34"
"14836","8388",14836,8388,"12","10","tn",".18"
"14837","17858",14837,17858,"2","2","tn",".38"
"14838","11560",14838,11560,"12","0","tt",".25"
"14839","21559",14839,21559,"6","6","tn",".46"
"14840","832",14840,832,"7","3","tn",".2"
"14841","8562",14841,8562,"13","9","tn",".18"
"14842","6581",14842,6581,"9","6","tn",".14"
"14843","18789",14843,18789,"13","4","nn",".40"
"14844","8716",14844,8716,"12","2","tn",".19"
"14845","12170",14845,12170,"11","6","nt",".26"
"14846","23487",14846,23487,"7","1","tn",".50"
"14847","9612",14847,9612,"4","1","tt",".21"
"14848","1734",14848,1734,"14","5","tn",".4"
"14849","5962",14849,5962,"7","3","tn",".13"
"14850","5648",14850,5648,"14","11","tt",".12"
"14851","4102",14851,4102,"9","7","nn",".9"
"14852","15614",14852,15614,"14","1","tt",".33"
"14853","12047",14853,12047,"2","0","tn",".26"
"14854","8390",14854,8390,"11","0","nt",".18"
"14855","10389",14855,10389,"10","1","nt",".22"
"14856","6816",14856,6816,"14","4","nn",".15"
"14857","5148",14857,5148,"6","1","tn",".11"
"14858","3109",14858,3109,"4","4","tt",".7"
"14859","1491",14859,1491,"10","8","nn",".4"
"14860","21906",14860,21906,"7","0","tt",".47"
"14861","712",14861,712,"14","6","tt",".2"
"14862","7395",14862,7395,"7","1","nt",".16"
"14863","20083",14863,20083,"5","0","tt",".43"
"14864","5981",14864,5981,"14","4","tn",".13"
"14865","6484",14865,6484,"12","4","tn",".14"
"14866","13600",14866,13600,"1","0","tn",".29"
"14867","20909",14867,20909,"7","2","nn",".44"
"14868","7762",14868,7762,"2","0","tn",".17"
"14869","14492",14869,14492,"8","5","nt",".31"
"14870","1534",14870,1534,"10","8","tn",".4"
"14871","6522",14871,6522,"11","8","nn",".14"
"14872","8159",14872,8159,"10","0","tn",".18"
"14873","8022",14873,8022,"7","0","nn",".17"
"14874","17075",14874,17075,"10","0","nn",".36"
"14875","16651",14875,16651,"5","1","tt",".35"
"14876","2720",14876,2720,"13","12","nt",".6"
"14877","877",14877,877,"9","2","nt",".2"
"14878","6312",14878,6312,"14","3","tn",".14"
"14879","19651",14879,19651,"14","10","tt",".42"
"14880","20533",14880,20533,"12","8","nt",".44"
"14881","20093",14881,20093,"2","1","nn",".43"
"14882","5463",14882,5463,"8","1","nt",".12"
"14883","19951",14883,19951,"12","9","tt",".42"
"14884","11252",14884,11252,"13","6","tn",".24"
"14885","19087",14885,19087,"14","14","nn",".41"
"14886","11222",14886,11222,"13","13","tt",".24"
"14887","23473",14887,23473,"14","14","nn",".50"
"14888","11457",14888,11457,"8","7","tn",".25"
"14889","8554",14889,8554,"14","8","nn",".18"
"14890","3944",14890,3944,"6","4","tn",".9"
"14891","1307",14891,1307,"4","0","nn",".3"
"14892","5937",14892,5937,"11","4","tt",".13"
"14893","11806",14893,11806,"13","0","nn",".25"
"14894","8509",14894,8509,"13","8","tn",".18"
"14895","17934",14895,17934,"4","4","tt",".38"
"14896","18235",14896,18235,"7","7","tn",".39"
"14897","9079",14897,9079,"1","1","tn",".20"
"14898","21629",14898,21629,"3","3","nn",".46"
"14899","13572",14899,13572,"13","13","tn",".29"
"14900","9646",14900,9646,"13","0","nn",".21"
"14901","21248",14901,21248,"12","1","tn",".45"
"14902","3950",14902,3950,"7","5","nn",".9"
"14903","21628",14903,21628,"7","3","nn",".46"
"14904","17378",14904,17378,"1","0","nn",".37"
"14905","23672",14905,23672,"5","5","nn",".50"
"14906","20443",14906,20443,"14","13","nt",".43"
"14907","8531",14907,8531,"6","1","nn",".18"
"14908","8844",14908,8844,"11","3","tn",".19"
"14909","3891",14909,3891,"11","8","tt",".9"
"14910","4027",14910,4027,"6","4","nn",".9"
"14911","18548",14911,18548,"3","1","nt",".39"
"14912","16752",14912,16752,"14","1","nn",".36"
"14913","2757",14913,2757,"9","1","tn",".6"
"14914","19304",14914,19304,"12","0","nn",".41"
"14915","5103",14915,5103,"12","5","tn",".11"
"14916","11426",14916,11426,"6","6","nt",".25"
"14917","14913",14917,14913,"12","2","tn",".32"
"14918","23657",14918,23657,"10","0","tt",".50"
"14919","6316",14919,6316,"5","1","tt",".14"
"14920","9585",14920,9585,"2","1","tt",".21"
"14921","19789",14921,19789,"11","2","tt",".42"
"14922","18747",14922,18747,"14","9","tt",".40"
"14923","4611",14923,4611,"14","10","tt",".10"
"14924","9922",14924,9922,"12","6","tn",".21"
"14925","22162",14925,22162,"14","13","tn",".47"
"14926","8362",14926,8362,"3","3","nn",".18"
"14927","16248",14927,16248,"8","2","tn",".35"
"14928","7474",14928,7474,"11","3","tt",".16"
"14929","18224",14929,18224,"5","4","tn",".39"
"14930","19047",14930,19047,"3","2","nt",".41"
"14931","3975",14931,3975,"10","5","tn",".9"
"14932","7423",14932,7423,"14","7","tt",".16"
"14933","11088",14933,11088,"3","1","tt",".24"
"14934","17290",14934,17290,"5","0","tn",".37"
"14935","1309",14935,1309,"12","2","nt",".3"
"14936","15767",14936,15767,"2","0","tn",".34"
"14937","20901",14937,20901,"14","0","tn",".44"
"14938","11306",14938,11306,"11","4","nn",".24"
"14939","8469",14939,8469,"8","6","nn",".18"
"14940","8693",14940,8693,"14","12","tt",".19"
"14941","9938",14941,9938,"11","6","tn",".21"
"14942","1272",14942,1272,"8","8","nn",".3"
"14943","8391",14943,8391,"12","7","nt",".18"
"14944","19863",14944,19863,"14","7","nn",".42"
"14945","12481",14945,12481,"8","1","nt",".27"
"14946","4157",14946,4157,"4","0","nn",".9"
"14947","8523",14947,8523,"1","0","tn",".18"
"14948","2249",14948,2249,"8","8","nt",".5"
"14949","20160",14949,20160,"4","0","nt",".43"
"14950","9363",14950,9363,"12","4","tn",".20"
"14951","9769",14951,9769,"13","7","tn",".21"
"14952","20080",14952,20080,"11","11","tn",".43"
"14953","707",14953,707,"12","2","nt",".2"
"14954","9063",14954,9063,"2","1","tn",".20"
"14955","12654",14955,12654,"11","3","nt",".27"
"14956","17305",14956,17305,"6","1","tt",".37"
"14957","21626",14957,21626,"8","0","tn",".46"
"14958","6367",14958,6367,"10","3","nn",".14"
"14959","6567",14959,6567,"7","1","nn",".14"
"14960","16900",14960,16900,"4","2","tn",".36"
"14961","7912",14961,7912,"13","2","nt",".17"
"14962","12374",14962,12374,"4","3","tn",".26"
"14963","129",14963,129,"14","8","tn",".1"
"14964","17729",14964,17729,"12","0","tn",".38"
"14965","8552",14965,8552,"9","3","tn",".18"
"14966","13290",14966,13290,"7","0","nt",".28"
"14967","12499",14967,12499,"4","1","nt",".27"
"14968","8925",14968,8925,"3","1","tt",".19"
"14969","12187",14969,12187,"11","11","nn",".26"
"14970","2033",14970,2033,"12","0","nn",".5"
"14971","19617",14971,19617,"5","3","nn",".42"
"14972","17786",14972,17786,"7","4","tn",".38"
"14973","21218",14973,21218,"9","0","tt",".45"
"14974","6278",14974,6278,"8","4","nt",".14"
"14975","5711",14975,5711,"4","0","tn",".12"
"14976","14166",14976,14166,"11","0","nn",".30"
"14977","12617",14977,12617,"10","9","tn",".27"
"14978","3304",14978,3304,"13","3","tn",".7"
"14979","9346",14979,9346,"10","4","tn",".20"
"14980","4026",14980,4026,"13","9","nn",".9"
"14981","23220",14981,23220,"13","6","tt",".49"
"14982","560",14982,560,"14","6","nn",".2"
"14983","17725",14983,17725,"6","2","nn",".38"
"14984","13161",14984,13161,"14","12","tn",".28"
"14985","1169",14985,1169,"14","8","nn",".3"
"14986","20335",14986,20335,"12","9","tn",".43"
"14987","13245",14987,13245,"9","5","nt",".28"
"14988","20735",14988,20735,"13","8","nn",".44"
"14989","11272",14989,11272,"1","0","nt",".24"
"14990","16003",14990,16003,"9","8","tt",".34"
"14991","22518",14991,22518,"8","7","tn",".48"
"14992","7170",14992,7170,"7","5","nt",".16"
"14993","19747",14993,19747,"13","3","nn",".42"
"14994","16700",14994,16700,"12","3","nt",".36"
"14995","3829",14995,3829,"4","0","tt",".9"
"14996","23088",14996,23088,"10","8","nt",".49"
"14997","19574",14997,19574,"5","4","nt",".42"
"14998","6466",14998,6466,"12","11","tn",".14"
"14999","15388",14999,15388,"9","9","nt",".33"
"15000","5953",15000,5953,"1","1","nn",".13"
"15001","4407",15001,4407,"14","5","tn",".10"
"15002","12601",15002,12601,"14","8","nn",".27"
"15003","2724",15003,2724,"9","1","nt",".6"
"15004","10339",15004,10339,"7","2","nn",".22"
"15005","4197",15005,4197,"8","0","nt",".9"
"15006","13010",15006,13010,"7","5","nt",".28"
"15007","21339",15007,21339,"11","4","nn",".45"
"15008","17734",15008,17734,"10","0","tn",".38"
"15009","23505",15009,23505,"8","6","tt",".50"
"15010","22106",15010,22106,"8","2","tn",".47"
"15011","21497",15011,21497,"9","8","tt",".46"
"15012","1303",15012,1303,"14","12","nn",".3"
"15013","17916",15013,17916,"12","7","tn",".38"
"15014","18593",15014,18593,"13","10","tt",".40"
"15015","17364",15015,17364,"8","7","tt",".37"
"15016","22354",15016,22354,"6","5","nt",".47"
"15017","18877",15017,18877,"5","1","nn",".40"
"15018","7713",15018,7713,"12","8","nn",".17"
"15019","21046",15019,21046,"3","3","nt",".45"
"15020","11010",15020,11010,"10","0","tt",".24"
"15021","8557",15021,8557,"11","4","tt",".18"
"15022","7876",15022,7876,"13","8","tt",".17"
"15023","23443",15023,23443,"14","13","tn",".50"
"15024","18648",15024,18648,"14","14","nt",".40"
"15025","8570",15025,8570,"12","3","nt",".19"
"15026","11817",15026,11817,"10","3","nn",".25"
"15027","18174",15027,18174,"1","1","nt",".39"
"15028","21814",15028,21814,"14","2","tt",".46"
"15029","1777",15029,1777,"3","3","tt",".4"
"15030","8015",15030,8015,"11","10","nt",".17"
"15031","16167",15031,16167,"14","8","tt",".34"
"15032","6208",15032,6208,"10","6","tt",".14"
"15033","13595",15033,13595,"14","12","nn",".29"
"15034","12766",15034,12766,"9","4","nn",".27"
"15035","1196",15035,1196,"6","5","tt",".3"
"15036","894",15036,894,"10","8","nt",".2"
"15037","6413",15037,6413,"14","7","nn",".14"
"15038","16311",15038,16311,"10","6","tn",".35"
"15039","19106",15039,19106,"11","2","nt",".41"
"15040","8966",15040,8966,"12","5","nt",".19"
"15041","13332",15041,13332,"4","0","nn",".29"
"15042","13746",15042,13746,"10","9","nn",".29"
"15043","23744",15043,23744,"9","3","tn",".50"
"15044","18218",15044,18218,"2","1","nn",".39"
"15045","11239",15045,11239,"12","7","tn",".24"
"15046","14656",15046,14656,"8","3","tt",".31"
"15047","9281",15047,9281,"7","0","tn",".20"
"15048","21949",15048,21949,"8","7","tt",".47"
"15049","8602",15049,8602,"14","6","tn",".19"
"15050","4405",15050,4405,"12","12","nn",".10"
"15051","17882",15051,17882,"11","6","tn",".38"
"15052","11437",15052,11437,"7","0","tn",".25"
"15053","9260",15053,9260,"12","6","tn",".20"
"15054","3477",15054,3477,"11","8","nt",".8"
"15055","4938",15055,4938,"10","7","nn",".11"
"15056","22333",15056,22333,"11","10","tt",".47"
"15057","8779",15057,8779,"14","2","tt",".19"
"15058","6853",15058,6853,"1","1","nn",".15"
"15059","5466",15059,5466,"10","4","tn",".12"
"15060","14982",15060,14982,"8","1","tn",".32"
"15061","12740",15061,12740,"10","2","tt",".27"
"15062","4962",15062,4962,"14","3","tt",".11"
"15063","7375",15063,7375,"13","10","tn",".16"
"15064","13100",15064,13100,"12","12","nt",".28"
"15065","3162",15065,3162,"5","1","nt",".7"
"15066","1284",15066,1284,"12","3","tt",".3"
"15067","9126",15067,9126,"10","3","tn",".20"
"15068","12059",15068,12059,"10","5","tt",".26"
"15069","9974",15069,9974,"7","7","nn",".21"
"15070","20338",15070,20338,"12","2","nt",".43"
"15071","17965",15071,17965,"13","7","nn",".38"
"15072","10322",15072,10322,"13","3","nt",".22"
"15073","2907",15073,2907,"9","0","nn",".7"
"15074","13035",15074,13035,"14","6","tt",".28"
"15075","21886",15075,21886,"2","2","nn",".46"
"15076","22659",15076,22659,"11","11","tn",".48"
"15077","15380",15077,15380,"12","9","nn",".33"
"15078","13329",15078,13329,"11","9","tn",".29"
"15079","3137",15079,3137,"5","3","nt",".7"
"15080","5665",15080,5665,"11","8","nt",".12"
"15081","14293",15081,14293,"11","1","nn",".31"
"15082","3530",15082,3530,"14","14","nt",".8"
"15083","19552",15083,19552,"8","4","nt",".42"
"15084","13225",15084,13225,"14","3","nt",".28"
"15085","6642",15085,6642,"12","11","nt",".14"
"15086","15039",15086,15039,"11","1","nn",".32"
"15087","6029",15087,6029,"4","0","nt",".13"
"15088","15053",15088,15053,"14","2","tn",".32"
"15089","23688",15089,23688,"9","4","tn",".50"
"15090","18812",15090,18812,"2","1","nt",".40"
"15091","8366",15091,8366,"11","7","nn",".18"
"15092","13091",15092,13091,"13","4","tt",".28"
"15093","14552",15093,14552,"13","4","nn",".31"
"15094","911",15094,911,"8","1","nn",".2"
"15095","23497",15095,23497,"6","4","tn",".50"
"15096","22792",15096,22792,"14","2","nn",".48"
"15097","1708",15097,1708,"8","6","nt",".4"
"15098","11647",15098,11647,"4","2","tn",".25"
"15099","19797",15099,19797,"11","4","nn",".42"
"15100","9091",15100,9091,"13","5","nn",".20"
"15101","11655",15101,11655,"12","5","tn",".25"
"15102","14138",15102,14138,"10","9","tn",".30"
"15103","16760",15103,16760,"5","1","nn",".36"
"15104","23761",15104,23761,"6","6","nt",".50"
"15105","14815",15105,14815,"2","2","nn",".32"
"15106","18669",15106,18669,"6","0","nn",".40"
"15107","14548",15107,14548,"14","2","tt",".31"
"15108","5388",15108,5388,"10","1","tn",".12"
"15109","1928",15109,1928,"7","7","nt",".5"
"15110","5984",15110,5984,"6","0","tt",".13"
"15111","21128",15111,21128,"6","0","tt",".45"
"15112","8769",15112,8769,"4","4","nn",".19"
"15113","9688",15113,9688,"4","2","tt",".21"
"15114","3172",15114,3172,"13","2","tt",".7"
"15115","10659",15115,10659,"6","6","tt",".23"
"15116","7454",15116,7454,"6","4","tt",".16"
"15117","20078",15117,20078,"7","2","nt",".43"
"15118","17904",15118,17904,"13","13","tt",".38"
"15119","13535",15119,13535,"13","12","nt",".29"
"15120","11107",15120,11107,"4","0","tn",".24"
"15121","10045",15121,10045,"6","2","tn",".22"
"15122","12031",15122,12031,"9","8","nn",".26"
"15123","18121",15123,18121,"6","2","nt",".39"
"15124","2718",15124,2718,"13","3","nn",".6"
"15125","17001",15125,17001,"12","4","nn",".36"
"15126","10368",15126,10368,"10","10","tt",".22"
"15127","10756",15127,10756,"6","5","tt",".23"
"15128","14350",15128,14350,"10","9","nt",".31"
"15129","6854",15129,6854,"7","6","nt",".15"
"15130","10357",15130,10357,"8","0","nt",".22"
"15131","19777",15131,19777,"3","3","nt",".42"
"15132","19032",15132,19032,"9","3","nt",".40"
"15133","18211",15133,18211,"9","7","nn",".39"
"15134","14088",15134,14088,"8","2","nn",".30"
"15135","10689",15135,10689,"12","3","tt",".23"
"15136","20121",15136,20121,"13","9","tn",".43"
"15137","2398",15137,2398,"3","2","tt",".6"
"15138","1545",15138,1545,"5","0","nn",".4"
"15139","13690",15139,13690,"13","7","tt",".29"
"15140","9047",15140,9047,"12","5","tt",".20"
"15141","8749",15141,8749,"11","2","nt",".19"
"15142","22504",15142,22504,"13","8","tn",".48"
"15143","11983",15143,11983,"12","3","tt",".26"
"15144","8248",15144,8248,"11","5","nn",".18"
"15145","14227",15145,14227,"14","3","tt",".30"
"15146","14764",15146,14764,"6","5","nn",".32"
"15147","2353",15147,2353,"11","8","nn",".5"
"15148","22293",15148,22293,"2","2","tt",".47"
"15149","15690",15149,15690,"14","6","nn",".33"
"15150","2536",15150,2536,"13","2","tt",".6"
"15151","14178",15151,14178,"10","6","nt",".30"
"15152","6868",15152,6868,"10","5","tt",".15"
"15153","10102",15153,10102,"11","10","nt",".22"
"15154","4844",15154,4844,"14","4","nn",".11"
"15155","17686",15155,17686,"13","10","tn",".38"
"15156","810",15156,810,"13","13","nn",".2"
"15157","7350",15157,7350,"11","4","nt",".16"
"15158","3633",15158,3633,"11","8","nn",".8"
"15159","4191",15159,4191,"7","4","nn",".9"
"15160","19641",15160,19641,"9","0","nt",".42"
"15161","21464",15161,21464,"13","2","nt",".46"
"15162","4723",15162,4723,"7","5","tt",".10"
"15163","12469",15163,12469,"9","4","nt",".27"
"15164","21839",15164,21839,"4","1","nn",".46"
"15165","2138",15165,2138,"5","5","nt",".5"
"15166","4370",15166,4370,"3","0","tt",".10"
"15167","8566",15167,8566,"14","13","nt",".18"
"15168","1784",15168,1784,"13","12","tn",".4"
"15169","19491",15169,19491,"2","0","tn",".41"
"15170","13920",15170,13920,"13","6","tt",".30"
"15171","168",15171,168,"5","4","nn",".1"
"15172","9894",15172,9894,"13","9","nn",".21"
"15173","946",15173,946,"2","1","tn",".2"
"15174","12370",15174,12370,"13","11","nt",".26"
"15175","3394",15175,3394,"12","11","tt",".8"
"15176","22794",15176,22794,"12","1","nn",".48"
"15177","22714",15177,22714,"11","6","tn",".48"
"15178","23410",15178,23410,"8","3","tn",".50"
"15179","15752",15179,15752,"14","5","nt",".34"
"15180","2693",15180,2693,"10","8","nn",".6"
"15181","21551",15181,21551,"4","1","tt",".46"
"15182","2934",15182,2934,"12","6","nt",".7"
"15183","8244",15183,8244,"7","4","nt",".18"
"15184","22558",15184,22558,"14","2","tn",".48"
"15185","14026",15185,14026,"14","11","nn",".30"
"15186","6560",15186,6560,"14","10","nn",".14"
"15187","1969",15187,1969,"10","9","tt",".5"
"15188","19498",15188,19498,"13","10","tt",".41"
"15189","391",15189,391,"12","10","tt",".1"
"15190","12212",15190,12212,"13","2","nt",".26"
"15191","21779",15191,21779,"13","9","nt",".46"
"15192","9155",15192,9155,"4","2","nn",".20"
"15193","11646",15193,11646,"13","6","tt",".25"
"15194","13796",15194,13796,"12","12","nt",".29"
"15195","6263",15195,6263,"13","4","nn",".14"
"15196","1060",15196,1060,"14","10","tt",".3"
"15197","2359",15197,2359,"3","3","tn",".5"
"15198","19348",15198,19348,"9","4","tn",".41"
"15199","19624",15199,19624,"10","4","nt",".42"
"15200","5993",15200,5993,"7","2","nn",".13"
"15201","18335",15201,18335,"13","1","nn",".39"
"15202","17815",15202,17815,"1","1","nn",".38"
"15203","2196",15203,2196,"11","7","nn",".5"
"15204","3333",15204,3333,"11","9","nn",".8"
"15205","9908",15205,9908,"14","3","nt",".21"
"15206","21695",15206,21695,"12","4","nt",".46"
"15207","2075",15207,2075,"2","1","tt",".5"
"15208","23772",15208,23772,"6","2","nn",".50"
"15209","16159",15209,16159,"11","9","tt",".34"
"15210","21790",15210,21790,"12","8","nt",".46"
"15211","22016",15211,22016,"1","1","tt",".47"
"15212","17561",15212,17561,"10","9","tt",".37"
"15213","18612",15213,18612,"8","2","tt",".40"
"15214","11182",15214,11182,"7","5","nt",".24"
"15215","19942",15215,19942,"12","1","tn",".42"
"15216","22767",15216,22767,"10","2","tt",".48"
"15217","17413",15217,17413,"9","5","nn",".37"
"15218","23792",15218,23792,"11","5","nt",".50"
"15219","3647",15219,3647,"5","0","tt",".8"
"15220","12105",15220,12105,"11","3","tn",".26"
"15221","297",15221,297,"11","5","tt",".1"
"15222","14017",15222,14017,"9","2","nn",".30"
"15223","11745",15223,11745,"13","8","tt",".25"
"15224","13467",15224,13467,"4","1","nn",".29"
"15225","8082",15225,8082,"11","11","nt",".17"
"15226","21027",15226,21027,"8","8","tn",".45"
"15227","6372",15227,6372,"10","4","nn",".14"
"15228","22182",15228,22182,"12","5","nt",".47"
"15229","20526",15229,20526,"13","10","nt",".44"
"15230","16427",15230,16427,"10","5","nn",".35"
"15231","13752",15231,13752,"12","4","tt",".29"
"15232","15273",15232,15273,"14","12","nt",".33"
"15233","5446",15233,5446,"4","2","nn",".12"
"15234","7391",15234,7391,"2","1","nn",".16"
"15235","17027",15235,17027,"10","1","tt",".36"
"15236","19234",15236,19234,"8","5","nn",".41"
"15237","3425",15237,3425,"13","10","tt",".8"
"15238","6415",15238,6415,"5","4","tn",".14"
"15239","23626",15239,23626,"7","2","nn",".50"
"15240","18881",15240,18881,"8","6","tn",".40"
"15241","17906",15241,17906,"11","4","nt",".38"
"15242","22463",15242,22463,"5","0","tn",".48"
"15243","8434",15243,8434,"5","2","tt",".18"
"15244","1800",15244,1800,"14","5","nt",".4"
"15245","19278",15245,19278,"12","1","tt",".41"
"15246","9577",15246,9577,"14","5","nn",".21"
"15247","10191",15247,10191,"10","4","nn",".22"
"15248","7776",15248,7776,"1","1","nt",".17"
"15249","14381",15249,14381,"11","3","nt",".31"
"15250","5899",15250,5899,"6","5","tt",".13"
"15251","15253",15251,15253,"10","0","nt",".33"
"15252","10969",15252,10969,"8","0","tt",".24"
"15253","2301",15253,2301,"12","5","tt",".5"
"15254","5623",15254,5623,"6","5","tt",".12"
"15255","17684",15255,17684,"4","3","nn",".38"
"15256","15072",15256,15072,"13","7","tt",".32"
"15257","39",15257,39,"13","7","tt",".1"
"15258","1474",15258,1474,"11","3","nn",".4"
"15259","8964",15259,8964,"4","3","nt",".19"
"15260","9642",15260,9642,"8","1","nn",".21"
"15261","19826",15261,19826,"9","2","tt",".42"
"15262","21202",15262,21202,"6","6","nn",".45"
"15263","12433",15263,12433,"2","2","tn",".27"
"15264","22704",15264,22704,"12","2","tt",".48"
"15265","4712",15265,4712,"5","5","nn",".10"
"15266","9285",15266,9285,"3","2","tn",".20"
"15267","487",15267,487,"14","10","tn",".2"
"15268","16705",15268,16705,"14","11","tn",".36"
"15269","7471",15269,7471,"5","4","nn",".16"
"15270","17493",15270,17493,"14","13","tn",".37"
"15271","350",15271,350,"5","3","nn",".1"
"15272","10685",15272,10685,"14","13","tn",".23"
"15273","8442",15273,8442,"8","7","nt",".18"
"15274","21583",15274,21583,"12","11","nn",".46"
"15275","20576",15275,20576,"7","3","tt",".44"
"15276","236",15276,236,"13","10","nn",".1"
"15277","20550",15277,20550,"12","3","nt",".44"
"15278","11363",15278,11363,"14","12","nt",".24"
"15279","10408",15279,10408,"6","5","tt",".22"
"15280","6925",15280,6925,"14","7","tt",".15"
"15281","16588",15281,16588,"12","2","nt",".35"
"15282","17408",15282,17408,"12","3","nn",".37"
"15283","22378",15283,22378,"13","6","nt",".48"
"15284","21414",15284,21414,"10","10","tn",".45"
"15285","20953",15285,20953,"10","8","nt",".45"
"15286","3955",15286,3955,"14","6","nt",".9"
"15287","14605",15287,14605,"5","1","nt",".31"
"15288","5064",15288,5064,"8","0","tt",".11"
"15289","1684",15289,1684,"12","6","nn",".4"
"15290","7866",15290,7866,"7","5","nn",".17"
"15291","9176",15291,9176,"4","3","nn",".20"
"15292","1788",15292,1788,"3","3","tn",".4"
"15293","8978",15293,8978,"12","3","nn",".19"
"15294","16810",15294,16810,"4","3","tn",".36"
"15295","21229",15295,21229,"10","8","tt",".45"
"15296","1826",15296,1826,"9","4","tn",".4"
"15297","2904",15297,2904,"12","2","tn",".7"
"15298","7102",15298,7102,"4","0","nt",".15"
"15299","12584",15299,12584,"2","1","tn",".27"
"15300","9137",15300,9137,"9","5","tt",".20"
"15301","9216",15301,9216,"12","12","tn",".20"
"15302","811",15302,811,"13","11","tn",".2"
"15303","1233",15303,1233,"10","8","nn",".3"
"15304","18100",15304,18100,"10","7","tt",".39"
"15305","9714",15305,9714,"11","2","nn",".21"
"15306","9456",15306,9456,"10","8","tt",".20"
"15307","19604",15307,19604,"6","4","tt",".42"
"15308","14137",15308,14137,"12","10","nn",".30"
"15309","20662",15309,20662,"13","10","tn",".44"
"15310","22245",15310,22245,"14","12","nt",".47"
"15311","12301",15311,12301,"5","3","tn",".26"
"15312","9726",15312,9726,"11","5","tt",".21"
"15313","9554",15313,9554,"5","2","nt",".21"
"15314","11919",15314,11919,"14","6","tn",".26"
"15315","15425",15315,15425,"3","1","tn",".33"
"15316","2499",15316,2499,"14","5","nt",".6"
"15317","14230",15317,14230,"10","9","nt",".30"
"15318","17707",15318,17707,"10","1","nn",".38"
"15319","19870",15319,19870,"13","2","tn",".42"
"15320","14269",15320,14269,"11","2","tn",".30"
"15321","22847",15321,22847,"3","2","nt",".48"
"15322","918",15322,918,"10","3","nn",".2"
"15323","8065",15323,8065,"8","5","tt",".17"
"15324","7484",15324,7484,"13","0","tt",".16"
"15325","16382",15325,16382,"12","5","nn",".35"
"15326","22385",15326,22385,"13","9","nn",".48"
"15327","11291",15327,11291,"13","1","tn",".24"
"15328","7322",15328,7322,"7","6","tn",".16"
"15329","19730",15329,19730,"9","2","tn",".42"
"15330","6847",15330,6847,"6","1","nt",".15"
"15331","22914",15331,22914,"14","6","tt",".49"
"15332","20943",15332,20943,"11","6","nt",".44"
"15333","3718",15333,3718,"7","6","tt",".8"
"15334","17951",15334,17951,"2","1","nn",".38"
"15335","21220",15335,21220,"9","7","tt",".45"
"15336","14746",15336,14746,"3","0","tn",".31"
"15337","17931",15337,17931,"7","7","tt",".38"
"15338","16451",15338,16451,"14","14","nt",".35"
"15339","12317",15339,12317,"7","3","tt",".26"
"15340","726",15340,726,"7","6","nt",".2"
"15341","19470",15341,19470,"14","0","nn",".41"
"15342","7661",15342,7661,"10","3","tt",".17"
"15343","13994",15343,13994,"14","13","nn",".30"
"15344","14561",15344,14561,"4","3","tt",".31"
"15345","20995",15345,20995,"9","9","tt",".45"
"15346","17063",15346,17063,"6","4","tt",".36"
"15347","7820",15347,7820,"3","0","tt",".17"
"15348","15245",15348,15245,"8","8","tn",".33"
"15349","1395",15349,1395,"14","6","tn",".3"
"15350","21797",15350,21797,"4","3","tn",".46"
"15351","12312",15351,12312,"11","8","nt",".26"
"15352","264",15352,264,"13","2","nn",".1"
"15353","7904",15353,7904,"14","12","nn",".17"
"15354","11061",15354,11061,"3","1","tn",".24"
"15355","5823",15355,5823,"13","10","nn",".13"
"15356","16540",15356,16540,"4","2","nn",".35"
"15357","2016",15357,2016,"1","1","tn",".5"
"15358","22116",15358,22116,"11","6","nn",".47"
"15359","17268",15359,17268,"4","4","nn",".37"
"15360","13858",15360,13858,"13","11","nn",".30"
"15361","22233",15361,22233,"7","1","nt",".47"
"15362","5101",15362,5101,"14","5","nn",".11"
"15363","4443",15363,4443,"8","4","tt",".10"
"15364","22670",15364,22670,"6","1","tn",".48"
"15365","5773",15365,5773,"14","11","tt",".13"
"15366","10992",15366,10992,"13","5","tn",".24"
"15367","21365",15367,21365,"14","7","tn",".45"
"15368","13095",15368,13095,"10","3","tn",".28"
"15369","2695",15369,2695,"10","0","tn",".6"
"15370","6675",15370,6675,"13","0","tt",".15"
