"sizea","temp","Blocks","cyca","l3ra","l3ma","cycb","l3rb","l3mb"
131072,16,tt,4966799325,252194019,250038385,9797,312,294
12288,16,tt,4985818220,457035920,178683708,7452,310,290
3072,16,tt,4915115963,1031259178,251739,7485,316,294
5120,16,tt,5613006298,913894966,79010569,9669,311,289
524288,16,tt,4986770528,252197036,252189823,11061,316,293
7168,16,nt,15216202404,577,59,9339,318,293
6144,16,nt,19064979647,769,420,8778,312,288
65536,16,nt,6430878849,6223,3936,8674,319,293
262144,16,nt,6392174556,485934,13092,8650,309,287
2048,16,nt,27380446306,230,59,7919,311,292
32768,16,nt,7457559540,3561,2425,8668,310,295
7168,16,tt,3553377336,591001979,43365913,10043,320,284
8192,16,tt,4110303913,577195906,82699372,8852,316,289
12288,16,nt,11780300266,574,131,9513,323,296
6144,16,tt,3983472756,740307561,26127344,8191,320,293
4096,16,nt,26771375614,507,96,8322,320,291
16384,16,tt,4965713265,371675669,206581154,7980,311,287
524288,16,nt,6381962440,488146,53072,10771,311,293
65536,16,tt,4759280798,252186714,235333297,8466,316,291
131072,16,tt,4965940793,252193731,250045317,10020,316,290
16384,16,nt,9572050672,791,185,8069,314,293
131072,16,nt,6406846551,126018,6482,8442,318,294
3072,16,tt,4914114906,1031259314,193795,8048,313,283
524288,16,nt,6381771844,488685,54877,8677,322,289
6144,16,nt,19024971849,850,415,8232,309,294
16384,16,tt,4965002069,371678700,206457683,7796,311,287
8192,16,tt,4068148178,577196504,79177784,7102,316,292
65536,16,nt,6431598676,11557,6599,8364,310,290
7168,16,tt,3653248386,591003031,49977142,7874,319,281
8192,16,nt,14907628175,535,116,7538,316,289
12288,16,tt,4998770262,457037136,179587618,8078,307,289
6144,16,tt,3978327112,740308380,25879812,7953,300,285
12288,16,nt,11768725553,2697,2403,8953,311,288
4096,16,nt,26703456619,755,453,9405,324,287
5120,16,nt,23474016685,1287,957,8779,309,291
4096,16,tt,4878979835,1023249784,331865,8375,313,291
2048,16,tt,4988478135,1047364570,47299,8812,311,290
7168,16,nt,15184662716,646,124,8556,320,300
524288,16,tt,4986873934,252194167,252186817,8825,310,291
32768,16,nt,7434830430,5323,4268,8286,309,293
65536,16,tt,4760035428,252187157,235354659,8901,310,290
32768,16,tt,4971505363,290531032,234194192,7986,314,292
2048,16,nt,27289117731,264,71,7837,310,291
262144,16,tt,4995814491,252195583,252185937,9466,315,287
262144,16,nt,6391777485,487270,13435,8799,315,290
3072,16,nt,27110261894,444,168,9017,305,291
5120,16,tt,4478089191,913893990,7243535,7502,312,291
3072,16,nt,27151625337,391,175,8635,314,293
131072,16,nt,6407013256,126357,794,8757,312,284
7168,16,tt,3620096621,591001920,46586464,8999,310,285
32768,16,nt,7428566341,1343,95,8132,322,285
8192,16,nt,14821799794,710,114,7796,309,277
6144,16,tt,4020808893,740307405,29346069,8357,312,287
2048,16,tt,4991023951,1047364558,190184,7173,312,288
5120,16,nt,23468775278,918,588,8428,306,287
16384,16,tt,4958551169,371679956,206583973,8308,301,285
4096,16,tt,4882247768,1023248563,393399,7979,311,295
65536,16,nt,6428291354,9726,4179,9885,316,292
6144,16,nt,19114167100,723,233,9393,323,288
524288,16,tt,4985987749,252194350,252186448,9154,309,287
12288,16,nt,11759961865,1866,1448,10401,319,289
262144,16,nt,6392089357,481051,1758,8368,312,292
32768,16,tt,4963687263,290532150,234124852,9758,324,291
262144,16,tt,4997495872,252194276,252184239,9170,314,289
8192,16,tt,4059269147,577198342,78899407,8551,314,290
16384,16,nt,9553887756,833,296,9163,309,292
65536,16,tt,4753733374,252188763,235368457,8505,315,292
131072,16,tt,4964708143,252193863,250041574,9681,316,295
4096,16,nt,26673750908,526,223,8595,303,290
7168,16,nt,15156717037,1111,838,7996,321,294
2048,16,nt,27218037593,216,7,9263,312,293
12288,16,tt,4999605385,457036726,180226159,8750,315,289
524288,16,nt,6381464936,489428,72839,10136,312,295
5120,16,tt,4746765255,913894503,24546680,8774,304,289
3072,16,tt,4913752358,1031262198,167121,7745,305,286
